Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,Unusual
20:00,8CLTE,10.004,1.617,0.213,0.079,6.2,0.536,1.324,1.061,5,4,9,0
0:30,6WLTE,0.808,1.011,0.037,0.014,1.131,0.243,1.061,0.01,4,2,6,0
17:15,6CLTE,8.993,1.011,0.249,0.039,5.621,0.701,1.091,0.01,4,2,6,0
18:45,1BLTE,26.273,3.335,0.96,0.169,27.15,10.536,1.849,1.354,10,6,16,0
14:15,7VLTE,2.627,4.446,0.693,0.08,15.266,0.64,0,0,,,#¡VALOR!,0
0:30,1ALTE,7.164,1.592,0.651,0.034,55.356,0.76,1.075,1.005,4,3,7,1
13:45,8ALTE,25.869,3.335,0.939,0.108,25.868,1.161,1.506,1.223,9,6,15,0
12:15,6VLTE,1.112,1.718,0.1,0.019,8.274,0.394,1.152,0.01,4,4,8,0
19:15,7ULTE,2.93,4.85,0.719,0.11,25.933,2.615,1.667,0.01,8,4,12,0
23:30,6VLTE,2.425,9.802,1.918,0.094,39.973,2.77,1.374,0.01,6,4,10,0
2:00,3ALTE,4.547,1.314,0.531,0.026,59.187,0.619,1.051,1.021,3,2,5,0
23:30,5ALTE,5.053,0.909,0.169,0.024,3.44,0.358,1.081,1.021,3,2,5,0
1:00,6WLTE,0.796,15.323,1.341,0.047,15.526,0.753,1.104,0.01,5,3,8,1
5:30,10ALTE,1.791,0.398,0.012,0.007,0.189,0.145,1.005,0.995,2,2,4,1
1:15,8BLTE,7.861,0.796,0.139,0.033,15.344,0.92,1.104,1.025,4,3,7,1
11:45,10ALTE,22.332,4.042,1.368,0.148,50.587,2.28,1.485,1.182,6,5,11,0
10:15,9ALTE,13.844,2.324,0.913,0.074,61.334,7.509,1.192,1.051,5,3,8,0
2:45,8BLTE,1.415,0.404,0.013,0.01,0.233,0.205,1.011,1.011,2,2,4,0
9:30,5CLTE,20.412,2.728,0.708,0.104,12.071,0.744,1.384,1.091,6,4,10,0
2:00,3ALTE,2.021,0.606,0.244,0.015,12.417,0.221,1.041,1.011,3,2,5,0
18:15,1CLTE,29.001,5.356,1.29,0.124,21.454,0.868,1.627,1.374,8,6,14,0
14:45,6ULTE,3.032,6.568,1.096,0.112,34.707,4.303,1.475,0.01,7,3,10,0
9:15,7BLTE,0.1,0.697,0.145,0.02,21.503,0.341,1.114,0.01,4,2,6,1
7:00,6CLTE,1.516,0.606,0.156,0.022,5.703,0.835,1.041,0.01,2,2,4,0
4:30,1BLTE,5.572,1.294,0.299,0.031,13.445,0.282,1.045,1.005,3,2,5,1
5:30,7ALTE,0,0.404,0.017,0.01,0.32,0.183,1.021,0.01,2,1,3,0
21:15,9ALTE,4.648,2.122,0.885,0.054,43.691,1.062,1.122,1.021,4,3,7,0
7:30,7WLTE,0.909,2.728,1.154,0.04,36.871,0.515,1.081,0.01,4,3,7,0
16:30,4CLTE,18.795,1.718,0.293,0.054,8.849,0.341,1.324,1.172,6,5,11,0
21:45,4BLTE,28.092,4.85,1.32,0.142,37.343,2.216,1.586,1.354,8,7,15,0
18:15,8BLTE,19.604,3.133,1.028,0.105,28.107,1.08,1.496,1.132,7,5,12,0
8:15,1CLTE,18.694,2.425,0.473,0.346,8.812,1.38,1.405,1.192,6,5,11,0
19:30,10ALTE,12.736,3.284,1.059,0.143,16.115,6.137,1.174,1.075,6,4,10,1
23:45,2ALTE,0.303,0.505,0.406,0.051,5.309,0.2,1.011,0.01,1,1,2,0
23:15,8BLTE,8.589,1.718,0.428,0.044,24.606,0.495,1.152,1.051,4,3,7,0
6:00,7WLTE,0.202,0.808,0.06,0.015,2.033,0.169,1,0.01,2,2,4,0
6:00,6VLTE,0.398,1.294,0.198,0.013,14.31,0.159,1.035,0.01,3,2,5,1
15:15,6ULTE,2.829,4.042,0.77,0.09,17.319,1.085,1.445,0.01,7,4,11,0
16:00,4ALTE,3.781,1.891,0.416,0.031,10.694,0.71,1.035,1.015,3,2,5,1
1:45,8CLTE,5.053,0.808,0.248,0.174,10.962,20.304,1.101,1.021,4,3,7,0
1:30,6ULTE,0.505,1.011,0.251,0.009,17.372,0.329,1.041,0.01,3,2,5,0
6:30,10CLTE,1.592,0.597,0.296,0.018,5.688,0.147,1.025,0.995,3,2,5,1
7:45,5ALTE,3.537,0.505,0.053,0.013,3.983,0.153,1.031,1.011,2,2,4,0
0:00,9BLTE,1.891,0.498,0.11,0.015,10.637,0.458,1.015,1.025,3,2,5,1
16:45,6ULTE,1.718,3.133,0.467,0.054,12.651,1.544,1.324,0.01,6,4,10,0
4:30,7BLTE,0.101,0.606,0.191,0.023,4.547,1.9,1.081,0.01,4,2,6,0
11:00,6CLTE,8.589,1.112,0.428,0.046,22.629,0.879,1.112,0.01,5,3,8,0
23:30,6VLTE,2.829,3.537,0.404,0.057,20.231,1.673,1.293,0.01,5,4,9,0
8:45,5ALTE,1.592,0.498,0.063,0.031,2.66,0.255,1.015,0.995,3,2,5,1
17:45,4ALTE,5.962,1.213,0.336,0.034,14.83,0.596,1.112,1.021,4,3,7,0
11:30,6VLTE,1.92,5.76,0.912,0.043,22.576,0.72,1.213,0.01,5,3,8,0
16:45,3BLTE,18.593,3.537,1.06,0.126,36.488,5.338,1.283,1.162,5,4,9,0
11:30,6WLTE,0.995,1.791,0.203,0.029,11.516,0.365,1.134,0.01,4,2,6,1
13:30,5CLTE,24.454,3.032,0.922,0.132,13.202,0.882,1.92,1.152,8,5,13,0
9:30,2ALTE,0.707,0.707,0.357,0.023,14.919,0.354,1.011,0.01,2,1,3,0
13:45,9BLTE,3.436,2.122,1.445,0.025,13.622,0.341,1.031,1.021,3,2,5,0
4:30,3CLTE,0.299,0.398,0.027,0.01,0.634,0.084,0.995,0.995,2,2,4,1
0:30,7BLTE,0.199,0.796,0.199,0.031,10.749,0.896,1.214,0.01,5,2,7,1
21:45,6ALTE,4.85,0.606,0.094,0.019,9.023,0.572,1.051,0.01,3,2,5,0
3:00,8ALTE,6.972,1.718,0.512,0.038,11.321,0.415,1.101,1.021,4,2,6,0
10:45,6CLTE,11.116,1.314,0.528,0.665,11.066,1.759,1.132,0.01,5,3,8,0
6:30,6ULTE,0.202,1.112,0.194,0.022,3.319,0.167,1.031,0.01,2,2,4,0
23:00,1ALTE,11.217,2.122,0.615,0.043,35.308,0.634,1.213,1.061,5,3,8,0
15:30,5ALTE,9.297,1.112,0.191,0.058,19.206,9.757,1.101,1.071,4,3,7,0
4:00,2ALTE,0.202,0.404,0.104,0.042,0.457,0.208,1.011,0.01,1,1,2,0
1:30,5ALTE,2.09,0.498,0.036,0.009,2.77,0.55,1.015,0.995,2,1,3,1
5:15,7WLTE,0.1,1.194,0.903,0.037,19.387,0.533,1.005,0.01,2,2,4,1
11:30,6BLTE,12.836,1.393,0.294,0.041,40.615,1.929,1.124,0.01,5,4,9,1
9:15,10ALTE,8.159,1.99,0.775,0.037,16.235,0.646,1.114,1.015,4,3,7,1
10:00,4BLTE,28.9,4.648,0.946,0.109,19.515,1.295,1.556,1.354,9,6,15,0
5:00,8ALTE,5.174,1.294,0.547,0.045,39.278,1.126,1.065,1.005,3,2,5,1
9:30,7WLTE,1.718,1.92,0.228,0.062,7.171,1.777,1.263,0.01,5,3,8,0
9:15,5BLTE,27.486,4.345,1.904,0.122,36.105,0.938,1.415,1.162,8,5,13,0
14:15,1BLTE,24.05,2.728,0.9,0.145,45.671,7.464,1.384,1.152,6,4,10,0
3:00,7ALTE,0.1,0.597,0.36,0.024,17.811,0.533,1.015,0.01,2,2,4,1
17:45,6CLTE,9.903,0.707,0.151,0.031,7.725,0.461,1.091,0.01,3,3,6,0
11:30,5CLTE,24.555,2.93,0.999,0.113,39.724,2.432,1.506,1.172,7,5,12,0
22:15,3CLTE,3.537,1.112,0.354,0.094,8.341,15.537,1.091,1.031,4,2,6,0
13:15,8ALTE,16.02,3.085,1.183,0.084,34.245,1.715,1.234,1.065,5,4,9,1
15:15,1BLTE,18.391,2.122,0.614,0.085,17.186,1.427,1.354,1.071,6,4,10,0
5:45,6WLTE,0.303,1.617,0.156,0.026,4.197,0.676,1.061,0.01,3,2,5,0
5:45,3CLTE,1.314,0.505,0.082,0.185,0.234,0.284,1.031,1.011,2,2,4,0
0:15,7VLTE,0.896,2.985,0.593,0.053,16.916,0.608,1.075,0.01,4,2,6,1
8:15,10ALTE,11.014,0.808,0.105,0.037,5.693,0.525,1.142,1.031,4,3,7,0
2:15,7ULTE,0.303,1.415,0.368,0.031,20.327,0.577,1.061,0.01,3,2,5,0
5:45,7ULTE,0.202,1.415,0.159,0.015,5.523,0.396,1.051,0.01,3,2,5,0
2:30,3BLTE,4.648,1.314,0.741,0.163,38.867,17.97,1.081,1.031,3,3,6,0
8:30,5BLTE,14.046,1.516,0.365,0.046,45.031,0.718,1.162,1.051,4,3,7,0
22:15,3ALTE,13.532,1.393,0.367,0.049,6.077,0.385,1.144,1.035,4,4,8,1
14:00,1BLTE,13.731,6.965,2.419,0.109,70.027,2.73,1.204,1.065,6,4,10,1
22:30,5BLTE,10.509,3.133,0.448,0.074,17.674,0.582,1.283,1.112,5,5,10,0
13:00,3BLTE,13.433,2.985,1.104,0.057,36.989,0.667,1.174,1.045,4,4,8,1
19:45,9ALTE,3.537,1.011,0.441,0.028,34.607,0.471,1.041,1.021,3,2,5,0
3:15,9BLTE,1.314,0.505,0.139,0.015,6.919,0.28,1.021,1.011,2,2,4,0
10:30,10ALTE,22.332,2.728,0.855,0.101,35.878,1.183,1.425,1.253,6,5,11,0
18:30,4CLTE,10.647,1.393,0.706,0.049,20.051,0.806,1.164,1.075,5,4,9,1
21:00,7BLTE,0.303,1.314,0.597,0.045,51.662,2.332,1.243,0.01,5,3,8,0
19:30,9ALTE,2.189,0.896,0.467,0.033,41.891,0.496,1.025,0.995,3,2,5,1
23:15,4BLTE,29.406,1.819,0.548,0.056,14.412,0.7,1.233,1.112,6,4,10,0
1:00,7ULTE,0.808,4.648,0.487,0.046,12.799,0.697,1.112,0.01,4,2,6,0
12:00,4ALTE,6.972,1.415,0.332,0.024,23.558,0.561,1.081,1.031,3,3,6,0
13:30,10ALTE,19.301,2.93,0.815,0.077,30.241,0.844,1.344,1.132,7,6,13,0
8:15,6ALTE,4.446,0.808,0.205,0.04,12.68,0.563,1.112,0.01,4,2,6,0
16:45,7VLTE,0.896,1.294,0.115,0.029,3.526,0.485,1.134,0.01,4,2,6,1
14:45,2ALTE,0.199,0.398,0.083,0.017,1.271,0.129,0.995,0.01,1,1,2,1
17:00,10BLTE,9.903,1.314,0.382,0.058,10.112,0.562,1.172,1.031,5,3,8,0
18:00,5BLTE,18.391,4.446,1.624,0.085,56.358,0.893,1.334,1.132,6,4,10,0
17:45,3BLTE,17.482,1.617,0.405,0.082,13.961,0.703,1.405,1.152,6,4,10,0
20:30,6WLTE,2.627,4.951,1.196,0.115,29.572,13.789,1.546,0.01,6,4,10,0
22:15,7WLTE,0.808,1.819,0.202,0.031,6.76,0.504,1.162,0.01,5,3,8,0
18:15,7ULTE,2.627,4.345,0.591,0.188,26.975,15.039,1.314,0.01,6,3,9,0
3:30,5CLTE,3.436,1.617,0.398,0.018,5.745,0.268,1.041,1.011,3,2,5,0
5:30,4ALTE,1.314,0.404,0.011,0.007,0.181,0.114,1.021,1.011,2,2,4,0
5:30,3CLTE,0.404,0.404,0.02,0.009,0.686,0.053,1.011,1.011,2,1,3,0
2:00,6ULTE,0.404,1.415,0.477,0.052,21.896,1.181,1.051,0.01,3,2,5,0
23:30,7CLTE,0.199,0.796,0.376,0.029,23.493,0.496,1.095,0.01,4,3,7,1
13:45,4CLTE,14.046,3.234,0.905,0.057,29.222,1.957,1.223,1.172,5,5,10,0
14:30,8BLTE,9.154,1.692,0.495,0.046,48.798,0.779,1.124,1.015,5,3,8,1
10:15,6ULTE,2.93,5.255,1.754,0.133,21.165,0.77,1.435,0.01,7,4,11,0
8:15,4CLTE,6.164,0.808,0.124,0.025,5.887,0.687,1.061,1.061,3,3,6,0
4:15,10BLTE,0.597,0.398,0.069,0.011,4.564,0.138,0.995,0.995,2,2,4,1
0:45,5ALTE,2.687,0.498,0.02,0.01,0.804,0.266,1.005,1.005,2,2,4,1
13:15,7ULTE,3.234,5.76,0.76,0.09,16.137,1.115,1.405,0.01,6,4,10,0
8:30,1BLTE,10.812,3.335,1.27,0.085,47.445,1.631,1.283,1.061,5,4,9,0
14:45,3CLTE,8.856,0.597,0.072,0.019,2.699,0.496,1.035,1.015,3,3,6,1
9:45,9BLTE,4.749,0.505,0.051,0.029,1.422,0.724,1.031,1.011,3,2,5,0
9:45,2ALTE,0.303,0.404,0.035,0.009,0.636,0.099,1.011,0.01,2,1,3,0
19:15,9ALTE,3.383,1.095,0.379,0.034,22.12,0.509,1.045,0.995,4,2,6,1
0:15,6VLTE,3.436,6.164,1.356,0.1,19.805,6.316,1.273,0.01,6,3,9,0
3:00,1ALTE,1.718,0.808,0.539,0.024,7.127,0.214,1.031,1.011,2,2,4,0
23:15,10CLTE,8.69,2.425,0.597,0.036,22.504,0.824,1.101,1.031,3,3,6,0
6:45,3ALTE,3.436,0.505,0.075,0.02,4.415,0.388,1.051,1.021,3,2,5,0
12:45,10CLTE,4.749,1.718,0.692,0.039,35.224,1.312,1.061,1.021,3,3,6,0
4:15,9BLTE,0.606,0.404,0.012,0.007,0.178,0.097,1.011,1.011,2,1,3,0
23:00,8BLTE,9.6,2.021,0.664,0.054,16.991,0.804,1.192,1.061,4,3,7,0
15:30,8BLTE,7.164,0.995,0.187,0.038,6.66,0.981,1.104,1.025,4,3,7,1
2:30,7VLTE,0.707,1.415,0.202,0.026,9.666,0.637,1.061,0.01,3,2,5,0
7:00,5BLTE,5.861,0.505,0.013,0.012,1.156,0.438,1.031,1.011,3,2,5,0
11:00,8CLTE,14.955,1.213,0.309,0.039,13.692,0.376,1.162,1.051,4,4,8,0
13:00,7VLTE,2.324,2.93,0.286,0.083,13.753,7.603,1.283,0.01,6,4,10,0
17:00,8BLTE,9.453,1.294,0.317,0.047,11.467,0.503,1.134,1.015,5,3,8,1
11:45,8ALTE,11.94,2.189,0.968,0.054,60.172,1.037,1.184,1.025,5,3,8,1
9:45,6BLTE,16.168,2.93,1.378,0.064,16.224,6.039,1.162,0.01,5,3,8,0
7:00,10BLTE,0.808,0.404,0.031,0.015,1.382,1.147,1.011,1.011,2,1,3,0
10:15,6ULTE,1.095,2.09,0.335,0.03,6.291,0.281,1.114,0.01,4,3,7,1
5:45,5BLTE,5.255,0.808,0.103,0.008,13.328,0.19,1.031,1.021,2,2,4,0
21:45,6BLTE,24.454,1.718,0.376,0.062,14.832,1.15,1.304,0.01,6,4,10,0
11:00,10BLTE,7.175,0.707,0.112,0.049,5.259,3.306,1.071,1.031,3,3,6,0
16:30,4CLTE,21.221,2.526,0.832,0.085,21.741,0.821,1.364,1.172,7,5,12,0
2:30,8BLTE,1.415,1.011,0.984,0.025,32.809,0.505,1.041,1.011,2,2,4,0
6:45,5CLTE,3.941,0.505,0.047,0.011,3.276,0.26,1.041,1.011,3,2,5,0
1:45,3CLTE,5.962,0.707,0.155,0.09,4.651,1.12,1.081,1.021,4,2,6,0
6:30,6ALTE,1.194,0.498,0.059,0.014,5.172,0.21,1.005,0.01,2,2,4,1
22:30,9ALTE,3.133,0.606,0.116,0.031,4.976,0.343,1.051,1.011,3,2,5,0
21:30,7ULTE,2.324,3.638,0.567,0.084,10.899,1.59,1.435,0.01,6,5,11,0
9:00,6BLTE,11.823,7.579,4.248,0.325,58.596,45.567,1.162,0.01,4,4,8,0
21:30,5BLTE,12.631,2.021,0.333,0.043,6.297,2.773,1.182,1.172,5,5,10,0
21:15,6BLTE,25.869,11.621,5.022,0.587,59.015,45.164,1.314,0.01,6,4,10,0
2:15,1CLTE,15.764,1.011,0.18,0.067,6.251,0.893,1.172,1.233,5,5,10,0
2:15,9ALTE,1.393,0.995,0.687,0.035,21.78,0.531,1.025,0.995,3,2,5,1
9:45,7CLTE,0.505,2.122,0.927,0.05,54.563,0.735,1.243,0.01,5,4,9,0
3:15,8BLTE,2.425,0.808,0.251,0.02,17.819,0.224,1.021,1.011,2,2,4,0
16:30,3CLTE,5.558,1.011,0.545,0.035,29.942,1.188,1.071,1.041,4,2,6,0
10:15,6WLTE,2.526,3.739,0.504,0.072,14,2.003,1.293,0.01,6,4,10,0
2:00,7WLTE,0.697,1.493,0.234,0.037,11.036,0.675,1.104,0.01,4,3,7,1
5:30,3CLTE,0.404,0.404,0.023,0.011,0.608,0.091,1.011,1.011,2,1,3,0
12:30,7ULTE,1.095,3.284,0.861,0.047,21.18,1.009,1.065,0.01,4,2,6,1
18:00,5BLTE,14.046,1.213,0.25,0.043,6.168,0.668,1.202,1.091,4,4,8,0
10:30,7ULTE,2.93,5.356,0.794,0.083,19.245,1.019,1.405,0.01,6,5,11,0
4:30,7CLTE,0.101,0.505,0.183,0.035,9.801,1.001,1.041,0.01,2,2,4,0
1:15,1BLTE,9.398,2.324,1.641,0.056,27.866,0.991,1.172,1.061,4,4,8,0
12:15,3BLTE,8.06,0.995,0.18,0.033,4.831,0.752,1.104,1.085,4,4,8,1
0:30,4ALTE,1.819,1.314,0.705,0.025,34.841,0.425,1.031,1.011,2,2,4,0
9:15,7ALTE,0.606,0.909,0.227,0.03,16.56,0.755,1.152,0.01,4,3,7,0
6:30,7ULTE,0.101,0.808,0.021,0.008,0.425,0.051,1.011,0.01,2,2,4,0
4:45,6WLTE,0.101,0.808,0.018,0.009,0.525,0.214,1.021,0.01,2,1,3,0
15:00,2ALTE,0.398,0.597,0.886,0.058,8.9,0.388,0.995,0.01,1,1,2,1
9:45,5CLTE,17.785,2.728,0.75,0.084,18.303,0.942,1.405,1.071,7,5,12,0
3:45,9BLTE,0.808,0.404,0.015,0.009,0.261,0.165,1.011,1.011,2,2,4,0
1:30,9ALTE,3.682,1.891,0.761,0.036,29.322,0.914,1.035,1.005,3,2,5,1
15:15,3ALTE,24.757,6.467,2.832,0.117,48.035,1.179,1.455,1.243,6,6,12,0
5:45,7ULTE,0.101,0.909,0.22,0.02,4.974,0.251,1.011,0.01,2,1,3,0
3:15,6ALTE,1.194,0.398,0.1,0.015,4.642,0.368,0.995,0.01,2,1,3,1
11:45,2ALTE,0,0.398,0.002,0.001,0.002,0.001,0.995,0.01,1,1,2,1
21:00,6ALTE,7.781,1.011,0.262,0.043,8.616,0.594,1.142,0.01,4,3,7,0
0:45,3ALTE,5.771,1.99,0.494,0.042,13.823,0.641,1.075,1.055,4,4,8,1
6:45,10CLTE,2.223,0.606,0.204,0.035,6.325,0.359,1.021,1.011,3,2,5,0
21:15,6VLTE,1.617,4.951,1.034,0.061,39.836,0.533,1.304,0.01,6,3,9,0
7:15,7BLTE,0.1,0.896,0.328,0.016,61.311,0.354,1.065,0.01,3,2,5,1
4:30,10CLTE,1.617,0.606,0.31,0.025,6.044,0.251,1.031,1.021,2,2,4,0
20:30,4CLTE,16.915,3.284,0.761,0.056,14.579,0.841,1.224,1.134,5,4,9,1
3:45,9BLTE,1.415,0.404,0.021,0.009,1.648,0.213,1.031,1.011,3,2,5,0
19:30,3BLTE,15.622,2.886,0.938,0.093,31.966,1.488,1.274,1.095,5,4,9,1
1:45,4CLTE,13.238,1.617,0.556,0.055,26.667,0.535,1.182,1.081,5,4,9,0
8:00,8BLTE,9.196,1.516,0.487,0.038,27.365,0.572,1.112,1.031,4,3,7,0
2:30,3BLTE,7.175,2.122,0.786,0.043,39.468,0.627,1.132,1.021,4,3,7,0
18:45,9BLTE,4.042,0.606,0.143,0.017,8.576,0.349,1.081,1.041,4,3,7,0
18:30,10ALTE,14.147,1.819,0.502,0.065,52.213,0.671,1.162,1.071,4,4,8,0
19:00,6ULTE,3.682,13.93,4.186,0.188,34.792,1.582,1.373,0.01,5,4,9,1
5:15,10ALTE,1.617,0.404,0.056,0.011,1.131,0.12,1.021,1.011,2,2,4,0
7:15,3CLTE,2.627,0.808,0.453,0.056,21.955,1.816,1.031,1.021,3,2,5,0
0:30,5ALTE,5.76,0.909,0.197,0.03,10.983,0.871,1.061,1.021,3,3,6,0
1:45,9BLTE,1.314,0.404,0.021,0.007,1.148,0.134,1.011,1.011,2,2,4,0
22:45,2ALTE,0.202,0.404,0.026,0.014,0.379,0.129,1.011,0.01,1,1,2,0
16:15,4BLTE,31.427,8.488,1.862,0.24,23.521,11.208,1.9,1.384,10,9,19,0
22:15,6WLTE,9.398,16.067,1.224,0.185,12.653,3.924,1.445,0.01,6,5,11,0
19:30,5CLTE,20.008,2.93,0.564,0.065,18.668,0.571,1.314,1.112,6,5,11,0
19:15,7CLTE,0.404,1.011,0.306,0.034,28.81,0.522,1.172,0.01,5,3,8,0
12:15,3ALTE,34.458,6.871,1.685,0.261,18.012,1.296,1.981,1.849,9,10,19,0
0:15,10BLTE,4.244,0.808,0.2,0.018,13.489,0.572,1.041,1.011,3,2,5,0
23:45,3CLTE,7.175,0.909,0.298,0.029,20.371,0.961,1.081,1.021,3,2,5,0
1:30,5CLTE,3.682,0.498,0.066,0.008,16.55,0.357,1.025,0.995,3,2,5,1
10:45,4CLTE,21.018,5.457,1.454,0.133,42.168,1.61,1.415,1.283,6,5,11,0
18:00,7CLTE,0.303,1.011,0.325,0.023,30.356,0.721,1.112,0.01,4,3,7,0
9:15,8BLTE,15.663,2.122,0.635,0.062,32.282,0.996,1.243,1.071,6,5,11,0
6:30,9ALTE,1.415,0.808,0.652,0.05,21.314,0.845,1.021,1.011,2,2,4,0
21:00,7CLTE,0.101,0.606,0.084,0.021,3.663,0.221,1.081,0.01,3,2,5,0
3:15,8ALTE,9.297,2.223,0.968,0.057,56.963,0.693,1.112,1.031,3,3,6,0
0:00,6VLTE,1.791,3.781,0.647,0.06,18.344,0.775,1.294,0.01,5,3,8,1
22:15,6BLTE,17.114,11.642,5.713,0.539,66.539,44.693,1.194,0.01,5,3,8,1
9:30,6ULTE,2.526,3.84,0.629,0.083,11.259,0.91,1.425,0.01,6,4,10,0
22:00,3ALTE,9.6,1.819,0.315,0.043,20.428,0.491,1.213,1.061,5,3,8,0
8:30,8CLTE,5.457,1.516,0.471,0.064,25.01,4.463,1.061,1.021,3,2,5,0
13:30,8BLTE,23.545,4.547,1.46,0.135,56.632,1.655,1.536,1.253,7,6,13,0
3:15,7CLTE,0.101,0.808,0.51,0.036,19.438,0.669,1.051,0.01,3,2,5,0
7:45,4CLTE,12.631,1.718,0.334,0.082,15.764,0.982,1.192,1.112,5,4,9,0
9:45,10ALTE,26.071,3.638,1.553,0.138,45.764,2.366,1.516,1.162,6,4,10,0
17:45,2ALTE,0.1,0.398,0.023,0.022,0.089,0.19,0.995,0.01,1,1,2,1
5:00,7CLTE,0,0.404,0.287,0.022,14.784,0.486,1.031,0.01,2,1,3,0
1:30,7BLTE,0.101,0.505,0.062,0.01,13.025,0.196,1.081,0.01,3,2,5,0
11:45,7VLTE,2.223,2.425,0.285,0.047,6.216,0.39,1.263,0.01,5,3,8,0
12:45,1ALTE,7.264,1.692,0.765,0.045,15.518,0.867,1.154,1.035,4,3,7,1
7:45,5CLTE,10.913,1.213,0.364,0.186,7.84,30.807,1.182,1.031,4,3,7,0
1:30,7BLTE,0.101,0.909,0.291,0.02,30.996,0.814,1.091,0.01,4,2,6,0
9:00,3BLTE,16.37,1.819,0.304,0.061,5.346,0.555,1.223,1.253,5,4,9,0
7:15,7BLTE,0.101,0.505,0.1,0.019,3.008,0.36,1.061,0.01,3,2,5,0
19:30,3ALTE,13.743,4.446,1.166,0.073,38.503,2.722,1.172,1.071,5,3,8,0
13:00,7CLTE,0.1,0.597,0.169,0.024,7.201,0.278,1.045,0.01,3,2,5,1
2:00,4BLTE,4.749,0.808,0.154,0.022,7.384,0.423,1.061,1.021,3,3,6,0
23:45,4BLTE,15.025,3.98,0.757,0.048,13.645,0.822,1.194,1.075,5,3,8,1
9:45,1CLTE,15.622,3.881,0.979,0.127,25.736,2.878,1.184,1.134,7,4,11,1
23:00,9BLTE,4.345,0.505,0.033,0.078,1.803,1.133,1.041,1.021,4,3,7,0
19:30,10BLTE,6.669,1.415,0.57,0.043,41.884,1.445,1.142,1.051,4,3,7,0
18:00,3ALTE,11.924,1.516,0.259,0.04,14.632,0.712,1.223,1.081,5,4,9,0
23:00,7CLTE,0.101,0.606,0.194,0.023,12.547,0.912,1.041,0.01,2,2,4,0
17:30,4CLTE,22.433,3.941,1.036,0.109,50.421,1.248,1.698,1.566,7,6,13,0
2:15,10CLTE,3.739,0.707,0.184,0.03,21.948,0.785,1.071,1.041,4,3,7,0
15:15,4CLTE,17.684,3.436,0.822,0.075,28.947,0.764,1.283,1.223,5,5,10,0
0:00,8ALTE,11.318,3.335,1.55,0.056,61.692,1.528,1.182,1.101,5,3,8,0
15:30,6BLTE,15.323,1.493,0.362,0.044,10.936,0.683,1.144,0.01,5,3,8,1
11:15,9BLTE,1.99,0.498,0.286,0.036,12.735,0.631,1.025,0.995,3,2,5,1
0:45,8BLTE,2.627,0.707,0.253,0.019,12.19,0.369,1.051,1.011,4,2,6,0
11:15,4CLTE,13.743,2.324,0.435,0.062,8.841,0.543,1.263,1.213,5,4,9,0
15:00,6VLTE,2.425,3.739,0.502,0.056,16.055,0.85,1.394,0.01,6,4,10,0
15:00,6BLTE,22.433,2.324,0.397,0.056,10.051,0.552,1.202,0.01,5,4,9,0
5:45,4BLTE,10.307,0.606,0.089,0.011,4.666,0.267,1.182,1.011,4,2,6,0
12:00,4BLTE,15.124,3.682,1.275,0.09,50.462,0.761,1.284,1.104,6,6,12,1
11:15,7BLTE,0.404,1.516,0.38,0.051,17.271,0.791,1.364,0.01,6,3,9,0
0:00,4CLTE,19.402,4.547,1.996,0.089,19.927,1.075,1.304,1.122,6,4,10,0
7:00,1ALTE,6.063,0.808,0.388,0.018,65.545,0.67,1.051,1.031,3,2,5,0
20:45,10CLTE,7.882,2.021,0.872,0.047,25.531,1.771,1.142,1.061,4,3,7,0
8:15,1ALTE,8.69,0.808,0.163,0.035,4.738,0.967,1.162,1.031,4,2,6,0
11:30,3CLTE,9.903,1.92,0.682,0.037,23.484,0.811,1.152,1.041,4,3,7,0
11:30,9BLTE,2.93,0.505,0.051,0.023,1.769,2.045,1.031,1.021,2,2,4,0
18:00,4CLTE,19.301,4.345,1.272,0.075,30.827,1.15,1.283,1.172,6,5,11,0
9:30,8BLTE,4.478,0.796,0.254,0.086,21.791,15.711,1.065,0.995,4,3,7,1
23:00,6ULTE,1.415,3.436,0.848,0.045,29.139,0.879,1.122,0.01,5,3,8,0
14:45,6CLTE,10.711,2.223,1.4,0.066,58.161,0.803,1.112,0.01,4,2,6,0
13:45,7BLTE,0.707,1.718,0.559,0.082,27.601,0.917,1.536,0.01,6,4,10,0
13:15,3CLTE,16.875,3.436,0.841,0.093,26.643,1.038,1.314,1.132,6,4,10,0
15:15,5ALTE,11.823,1.314,0.201,0.039,4.696,0.38,1.223,1.112,6,4,10,0
10:45,10CLTE,4.547,1.314,0.548,0.025,25.318,0.547,1.071,1.031,3,2,5,0
9:15,3ALTE,27.587,5.76,1.308,0.149,16.887,1.264,1.688,1.233,8,5,13,0
20:45,8ALTE,19.705,4.85,1.667,0.097,21.578,1.328,1.374,1.132,6,5,11,0
22:00,3ALTE,7.983,1.112,0.264,0.031,21.816,0.584,1.061,1.031,4,3,7,0
16:00,8ALTE,18.189,2.021,0.617,0.102,23.163,9.129,1.263,1.101,6,4,10,0
17:15,10CLTE,4.749,0.505,0.036,0.012,1.781,0.157,1.051,1.021,3,2,5,0
13:15,4BLTE,15.423,4.08,1.011,0.065,28.099,0.686,1.224,1.025,6,3,9,1
